Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_000003195.3	Primary Assembly	Un			KV918063.1	Chromosome	NW_018397073.1	unplaced-scaffold	2877			super_2710
GCA_000003195.3	Primary Assembly	Un			KV918064.1	Chromosome	NW_018397074.1	unplaced-scaffold	2877			super_2711
GCA_000003195.3	Primary Assembly	Un			KV918065.1	Chromosome	NW_018397075.1	unplaced-scaffold	2874			super_2715
GCA_000003195.3	Primary Assembly	Un			KV918066.1	Chromosome	NW_018397076.1	unplaced-scaffold	2872			super_2717
GCA_000003195.3	Primary Assembly	Un			KV918067.1	Chromosome	NW_018397077.1	unplaced-scaffold	2964			super_2722
GCA_000003195.3	Primary Assembly	Un			KV918068.1	Chromosome	NW_018397078.1	unplaced-scaffold	2857			super_2728
GCA_000003195.3	Primary Assembly	Un			KV918069.1	Chromosome	NW_018397079.1	unplaced-scaffold	2852			super_2734
GCA_000003195.3	Primary Assembly	Un			KV918070.1	Chromosome	NW_018397080.1	unplaced-scaffold	3194			super_2740
GCA_000003195.3	Primary Assembly	Un			KV918071.1	Chromosome	NW_018397081.1	unplaced-scaffold	2835			super_2749
GCA_000003195.3	Primary Assembly	Un			KV918072.1	Chromosome	NW_018397082.1	unplaced-scaffold	2828			super_2758
GCA_000003195.3	Primary Assembly	Un			KV918073.1	Chromosome	NW_018397083.1	unplaced-scaffold	2827			super_2759
GCA_000003195.3	Primary Assembly	Un			KV918074.1	Chromosome	NW_018397084.1	unplaced-scaffold	2827			super_2760
GCA_000003195.3	Primary Assembly	Un			KV918075.1	Chromosome	NW_018397085.1	unplaced-scaffold	2824			super_2761
GCA_000003195.3	Primary Assembly	Un			KV918076.1	Chromosome	NW_018397086.1	unplaced-scaffold	2918			super_2764
GCA_000003195.3	Primary Assembly	Un			KV918077.1	Chromosome	NW_018397087.1	unplaced-scaffold	2915			super_2768
GCA_000003195.3	Primary Assembly	Un			KV918078.1	Chromosome	NW_018397088.1	unplaced-scaffold	2812			super_2773
GCA_000003195.3	Primary Assembly	Un			KV918079.1	Chromosome	NW_018397089.1	unplaced-scaffold	2804			super_2779
GCA_000003195.3	Primary Assembly	Un			KV918080.1	Chromosome	NW_018397090.1	unplaced-scaffold	2796			super_2788
GCA_000003195.3	Primary Assembly	Un			KV918081.1	Chromosome	NW_018397091.1	unplaced-scaffold	2886			super_2794
GCA_000003195.3	Primary Assembly	Un			KV918082.1	Chromosome	NW_018397092.1	unplaced-scaffold	2969			super_2795
GCA_000003195.3	Primary Assembly	Un			KV918083.1	Chromosome	NW_018397093.1	unplaced-scaffold	2779			super_2808
GCA_000003195.3	Primary Assembly	Un			KV918084.1	Chromosome	NW_018397094.1	unplaced-scaffold	2779			super_2810
GCA_000003195.3	Primary Assembly	Un			KV918085.1	Chromosome	NW_018397095.1	unplaced-scaffold	2867			super_2824
GCA_000003195.3	Primary Assembly	Un			KV918086.1	Chromosome	NW_018397096.1	unplaced-scaffold	2764			super_2827
GCA_000003195.3	Primary Assembly	Un			KV918087.1	Chromosome	NW_018397097.1	unplaced-scaffold	2764			super_2829
GCA_000003195.3	Primary Assembly	Un			KV918088.1	Chromosome	NW_018397098.1	unplaced-scaffold	2761			super_2832
GCA_000003195.3	Primary Assembly	Un			KV918089.1	Chromosome	NW_018397099.1	unplaced-scaffold	2750			super_2843
GCA_000003195.3	Primary Assembly	Un			KV918090.1	Chromosome	NW_018397100.1	unplaced-scaffold	2748			super_2844
GCA_000003195.3	Primary Assembly	Un			KV918091.1	Chromosome	NW_018397101.1	unplaced-scaffold	2747			super_2847
GCA_000003195.3	Primary Assembly	Un			KV918092.1	Chromosome	NW_018397102.1	unplaced-scaffold	2844			super_2849
GCA_000003195.3	Primary Assembly	Un			KV918093.1	Chromosome	NW_018397103.1	unplaced-scaffold	2743			super_2851
GCA_000003195.3	Primary Assembly	Un			KV918094.1	Chromosome	NW_018397104.1	unplaced-scaffold	2742			super_2853
GCA_000003195.3	Primary Assembly	Un			KV918095.1	Chromosome	NW_018397105.1	unplaced-scaffold	2739			super_2859
GCA_000003195.3	Primary Assembly	Un			KV918096.1	Chromosome	NW_018397106.1	unplaced-scaffold	2738			super_2860
GCA_000003195.3	Primary Assembly	Un			KV918097.1	Chromosome	NW_018397107.1	unplaced-scaffold	2933			super_2864
GCA_000003195.3	Primary Assembly	Un			KV918098.1	Chromosome	NW_018397108.1	unplaced-scaffold	2826			super_2868
GCA_000003195.3	Primary Assembly	Un			KV918099.1	Chromosome	NW_018397109.1	unplaced-scaffold	2860			super_2874
GCA_000003195.3	Primary Assembly	Un			KV918100.1	Chromosome	NW_018397110.1	unplaced-scaffold	2712			super_2877
GCA_000003195.3	Primary Assembly	Un			KV918101.1	Chromosome	NW_018397111.1	unplaced-scaffold	2709			super_2880
GCA_000003195.3	Primary Assembly	Un			KV918102.1	Chromosome	NW_018397112.1	unplaced-scaffold	2800			super_2886
GCA_000003195.3	Primary Assembly	Un			KV918103.1	Chromosome	NW_018397113.1	unplaced-scaffold	2800			super_2889
GCA_000003195.3	Primary Assembly	Un			KV918104.1	Chromosome	NW_018397114.1	unplaced-scaffold	2954			super_2895
GCA_000003195.3	Primary Assembly	Un			KV918105.1	Chromosome	NW_018397115.1	unplaced-scaffold	3231			super_2899
GCA_000003195.3	Primary Assembly	Un			KV918106.1	Chromosome	NW_018397116.1	unplaced-scaffold	2681			super_2900
GCA_000003195.3	Primary Assembly	Un			KV918107.1	Chromosome	NW_018397117.1	unplaced-scaffold	2677			super_2905
GCA_000003195.3	Primary Assembly	Un			KV918108.1	Chromosome	NW_018397118.1	unplaced-scaffold	3580			super_2910
GCA_000003195.3	Primary Assembly	Un			KV918109.1	Chromosome	NW_018397119.1	unplaced-scaffold	2671			super_2911
GCA_000003195.3	Primary Assembly	Un			KV918110.1	Chromosome	NW_018397120.1	unplaced-scaffold	2662			super_2918
GCA_000003195.3	Primary Assembly	Un			KV918111.1	Chromosome	NW_018397121.1	unplaced-scaffold	2831			super_2919
GCA_000003195.3	Primary Assembly	Un			KV918112.1	Chromosome	NW_018397122.1	unplaced-scaffold	2654			super_2924
GCA_000003195.3	Primary Assembly	Un			KV918113.1	Chromosome	NW_018397123.1	unplaced-scaffold	2749			super_2928
GCA_000003195.3	Primary Assembly	Un			KV918114.1	Chromosome	NW_018397124.1	unplaced-scaffold	2644			super_2930
GCA_000003195.3	Primary Assembly	Un			KV918115.1	Chromosome	NW_018397125.1	unplaced-scaffold	2737			super_2941
GCA_000003195.3	Primary Assembly	Un			KV918116.1	Chromosome	NW_018397126.1	unplaced-scaffold	2637			super_2942
GCA_000003195.3	Primary Assembly	Un			KV918117.1	Chromosome	NW_018397127.1	unplaced-scaffold	2632			super_2947
GCA_000003195.3	Primary Assembly	Un			KV918118.1	Chromosome	NW_018397128.1	unplaced-scaffold	3458			super_2950
GCA_000003195.3	Primary Assembly	Un			KV918119.1	Chromosome	NW_018397129.1	unplaced-scaffold	2610			super_2960
GCA_000003195.3	Primary Assembly	Un			KV918120.1	Chromosome	NW_018397130.1	unplaced-scaffold	2608			super_2962
GCA_000003195.3	Primary Assembly	Un			KV918121.1	Chromosome	NW_018397131.1	unplaced-scaffold	2606			super_2967
GCA_000003195.3	Primary Assembly	Un			KV918122.1	Chromosome	NW_018397132.1	unplaced-scaffold	2605			super_2969
GCA_000003195.3	Primary Assembly	Un			KV918123.1	Chromosome	NW_018397133.1	unplaced-scaffold	2699			super_2972
GCA_000003195.3	Primary Assembly	Un			KV918124.1	Chromosome	NW_018397134.1	unplaced-scaffold	2902			super_2974
GCA_000003195.3	Primary Assembly	Un			KV918125.1	Chromosome	NW_018397135.1	unplaced-scaffold	7110			super_2976
GCA_000003195.3	Primary Assembly	Un			KV918126.1	Chromosome	NW_018397136.1	unplaced-scaffold	2583			super_2977
GCA_000003195.3	Primary Assembly	Un			KV918127.1	Chromosome	NW_018397137.1	unplaced-scaffold	2905			super_2978
GCA_000003195.3	Primary Assembly	Un			KV918128.1	Chromosome	NW_018397138.1	unplaced-scaffold	2682			super_2979
GCA_000003195.3	Primary Assembly	Un			KV918129.1	Chromosome	NW_018397139.1	unplaced-scaffold	2883			super_2980
GCA_000003195.3	Primary Assembly	Un			KV918130.1	Chromosome	NW_018397140.1	unplaced-scaffold	2829			super_2982
GCA_000003195.3	Primary Assembly	Un			KV918131.1	Chromosome	NW_018397141.1	unplaced-scaffold	2734			super_2983
GCA_000003195.3	Primary Assembly	Un			KV918132.1	Chromosome	NW_018397142.1	unplaced-scaffold	2562			super_2993
GCA_000003195.3	Primary Assembly	Un			KV918133.1	Chromosome	NW_018397143.1	unplaced-scaffold	2542			super_3002
GCA_000003195.3	Primary Assembly	Un			KV918134.1	Chromosome	NW_018397144.1	unplaced-scaffold	2534			super_3005
GCA_000003195.3	Primary Assembly	Un			KV918135.1	Chromosome	NW_018397145.1	unplaced-scaffold	2509			super_3016
GCA_000003195.3	Primary Assembly	Un			KV918136.1	Chromosome	NW_018397146.1	unplaced-scaffold	2504			super_3018
GCA_000003195.3	Primary Assembly	Un			KV918137.1	Chromosome	NW_018397147.1	unplaced-scaffold	2479			super_3029
GCA_000003195.3	Primary Assembly	Un			KV918138.1	Chromosome	NW_018397148.1	unplaced-scaffold	2579			super_3030
GCA_000003195.3	Primary Assembly	Un			KV918139.1	Chromosome	NW_018397149.1	unplaced-scaffold	2471			super_3034
GCA_000003195.3	Primary Assembly	Un			KV918140.1	Chromosome	NW_018397150.1	unplaced-scaffold	2463			super_3040
GCA_000003195.3	Primary Assembly	Un			KV918141.1	Chromosome	NW_018397151.1	unplaced-scaffold	2557			super_3044
GCA_000003195.3	Primary Assembly	Un			KV918142.1	Chromosome	NW_018397152.1	unplaced-scaffold	2553			super_3049
GCA_000003195.3	Primary Assembly	Un			KV918143.1	Chromosome	NW_018397153.1	unplaced-scaffold	2447			super_3053
GCA_000003195.3	Primary Assembly	Un			KV918144.1	Chromosome	NW_018397154.1	unplaced-scaffold	2441			super_3055
GCA_000003195.3	Primary Assembly	Un			KV918145.1	Chromosome	NW_018397155.1	unplaced-scaffold	2440			super_3056
GCA_000003195.3	Primary Assembly	Un			KV918146.1	Chromosome	NW_018397156.1	unplaced-scaffold	2439			super_3057
GCA_000003195.3	Primary Assembly	Un			KV918147.1	Chromosome	NW_018397157.1	unplaced-scaffold	2427			super_3060
GCA_000003195.3	Primary Assembly	Un			KV918148.1	Chromosome	NW_018397158.1	unplaced-scaffold	2425			super_3062
GCA_000003195.3	Primary Assembly	Un			KV918149.1	Chromosome	NW_018397159.1	unplaced-scaffold	2740			super_3063
GCA_000003195.3	Primary Assembly	Un			KV918150.1	Chromosome	NW_018397160.1	unplaced-scaffold	2504			super_3073
GCA_000003195.3	Primary Assembly	Un			KV918151.1	Chromosome	NW_018397161.1	unplaced-scaffold	2578			super_3081
GCA_000003195.3	Primary Assembly	Un			KV918152.1	Chromosome	NW_018397162.1	unplaced-scaffold	2374			super_3085
GCA_000003195.3	Primary Assembly	Un			KV918153.1	Chromosome	NW_018397163.1	unplaced-scaffold	2362			super_3088
GCA_000003195.3	Primary Assembly	Un			KV918154.1	Chromosome	NW_018397164.1	unplaced-scaffold	2345			super_3091
GCA_000003195.3	Primary Assembly	Un			KV918155.1	Chromosome	NW_018397165.1	unplaced-scaffold	2338			super_3097
GCA_000003195.3	Primary Assembly	Un			KV918156.1	Chromosome	NW_018397166.1	unplaced-scaffold	2657			super_3103
GCA_000003195.3	Primary Assembly	Un			KV918157.1	Chromosome	NW_018397167.1	unplaced-scaffold	2316			super_3110
GCA_000003195.3	Primary Assembly	Un			KV918158.1	Chromosome	NW_018397168.1	unplaced-scaffold	2309			super_3113
GCA_000003195.3	Primary Assembly	Un			KV918159.1	Chromosome	NW_018397169.1	unplaced-scaffold	2511			super_3116
GCA_000003195.3	Primary Assembly	Un			KV918160.1	Chromosome	NW_018397170.1	unplaced-scaffold	2289			super_3122
GCA_000003195.3	Primary Assembly	Un			KV918161.1	Chromosome	NW_018397171.1	unplaced-scaffold	2400			super_3127
GCA_000003195.3	Primary Assembly	Un			KV918162.1	Chromosome	NW_018397172.1	unplaced-scaffold	2260			super_3129
GCA_000003195.3	Primary Assembly	Un			KV918163.1	Chromosome	NW_018397173.1	unplaced-scaffold	2257			super_3131
GCA_000003195.3	Primary Assembly	Un			KV918164.1	Chromosome	NW_018397174.1	unplaced-scaffold	2256			super_3132
GCA_000003195.3	Primary Assembly	Un			KV918165.1	Chromosome	NW_018397175.1	unplaced-scaffold	2255			super_3133
GCA_000003195.3	Primary Assembly	Un			KV918166.1	Chromosome	NW_018397176.1	unplaced-scaffold	2252			super_3135
GCA_000003195.3	Primary Assembly	Un			KV918167.1	Chromosome	NW_018397177.1	unplaced-scaffold	2245			super_3139
GCA_000003195.3	Primary Assembly	Un			KV918168.1	Chromosome	NW_018397178.1	unplaced-scaffold	2343			super_3140
GCA_000003195.3	Primary Assembly	Un			KV918169.1	Chromosome	NW_018397179.1	unplaced-scaffold	2551			super_3142
GCA_000003195.3	Primary Assembly	Un			KV918170.1	Chromosome	NW_018397180.1	unplaced-scaffold	2586			super_3144
GCA_000003195.3	Primary Assembly	Un			KV918171.1	Chromosome	NW_018397181.1	unplaced-scaffold	2236			super_3146
GCA_000003195.3	Primary Assembly	Un			KV918172.1	Chromosome	NW_018397182.1	unplaced-scaffold	2202			super_3162
GCA_000003195.3	Primary Assembly	Un			KV918173.1	Chromosome	NW_018397183.1	unplaced-scaffold	2200			super_3163
GCA_000003195.3	Primary Assembly	Un			KV918174.1	Chromosome	NW_018397184.1	unplaced-scaffold	2189			super_3166
GCA_000003195.3	Primary Assembly	Un			KV918175.1	Chromosome	NW_018397185.1	unplaced-scaffold	2177			super_3170
GCA_000003195.3	Primary Assembly	Un			KV918176.1	Chromosome	NW_018397186.1	unplaced-scaffold	2164			super_3173
GCA_000003195.3	Primary Assembly	Un			KV918177.1	Chromosome	NW_018397187.1	unplaced-scaffold	2150			super_3178
GCA_000003195.3	Primary Assembly	Un			KV918178.1	Chromosome	NW_018397188.1	unplaced-scaffold	2142			super_3180
GCA_000003195.3	Primary Assembly	Un			KV918179.1	Chromosome	NW_018397189.1	unplaced-scaffold	2404			super_3187
GCA_000003195.3	Primary Assembly	Un			KV918180.1	Chromosome	NW_018397190.1	unplaced-scaffold	2102			super_3191
GCA_000003195.3	Primary Assembly	Un			KV918181.1	Chromosome	NW_018397191.1	unplaced-scaffold	2099			super_3193
GCA_000003195.3	Primary Assembly	Un			KV918182.1	Chromosome	NW_018397192.1	unplaced-scaffold	2600			super_3196
GCA_000003195.3	Primary Assembly	Un			KV918183.1	Chromosome	NW_018397193.1	unplaced-scaffold	2455			super_3197
GCA_000003195.3	Primary Assembly	Un			KV918184.1	Chromosome	NW_018397194.1	unplaced-scaffold	2057			super_3202
GCA_000003195.3	Primary Assembly	Un			KV918185.1	Chromosome	NW_018397195.1	unplaced-scaffold	2055			super_3203
GCA_000003195.3	Primary Assembly	Un			KV918186.1	Chromosome	NW_018397196.1	unplaced-scaffold	2048			super_3207
GCA_000003195.3	Primary Assembly	Un			KV918187.1	Chromosome	NW_018397197.1	unplaced-scaffold	2085			super_3213
GCA_000003195.3	Primary Assembly	Un			KV918188.1	Chromosome	NW_018397198.1	unplaced-scaffold	2359			super_3216
GCA_000003195.3	Primary Assembly	Un			KV918189.1	Chromosome	NW_018397199.1	unplaced-scaffold	1944			super_3217
GCA_000003195.3	Primary Assembly	Un			KV918190.1	Chromosome	NW_018397200.1	unplaced-scaffold	1935			super_3219
GCA_000003195.3	Primary Assembly	Un			KV918191.1	Chromosome	NW_018397201.1	unplaced-scaffold	2555			super_3220
GCA_000003195.3	Primary Assembly	Un			KV918192.1	Chromosome	NW_018397202.1	unplaced-scaffold	1919			super_3225
GCA_000003195.3	Primary Assembly	Un			KV918193.1	Chromosome	NW_018397203.1	unplaced-scaffold	1884			super_3228
GCA_000003195.3	Primary Assembly	Un			KV918194.1	Chromosome	NW_018397204.1	unplaced-scaffold	1873			super_3229
GCA_000003195.3	Primary Assembly	Un			KV918195.1	Chromosome	NW_018397205.1	unplaced-scaffold	2317			super_3231
GCA_000003195.3	Primary Assembly	Un			KV918196.1	Chromosome	NW_018397206.1	unplaced-scaffold	1819			super_3236
GCA_000003195.3	Primary Assembly	Un			KV918197.1	Chromosome	NW_018397207.1	unplaced-scaffold	1799			super_3239
GCA_000003195.3	Primary Assembly	Un			KV918198.1	Chromosome	NW_018397208.1	unplaced-scaffold	1791			super_3241
GCA_000003195.3	Primary Assembly	Un			KV918199.1	Chromosome	NW_018397209.1	unplaced-scaffold	1791			super_3242
GCA_000003195.3	Primary Assembly	Un			KV918200.1	Chromosome	NW_018397210.1	unplaced-scaffold	1758			super_3247
GCA_000003195.3	Primary Assembly	Un			KV918201.1	Chromosome	NW_018397211.1	unplaced-scaffold	1754			super_3248
GCA_000003195.3	Primary Assembly	Un			KV918202.1	Chromosome	NW_018397212.1	unplaced-scaffold	1726			super_3252
GCA_000003195.3	Primary Assembly	Un			KV918203.1	Chromosome	NW_018397213.1	unplaced-scaffold	1706			super_3255
GCA_000003195.3	Primary Assembly	Un			KV918204.1	Chromosome	NW_018397214.1	unplaced-scaffold	1673			super_3257
GCA_000003195.3	Primary Assembly	Un			KV918205.1	Chromosome	NW_018397215.1	unplaced-scaffold	1611			super_3262
GCA_000003195.3	Primary Assembly	Un			KV918206.1	Chromosome	NW_018397216.1	unplaced-scaffold	2252			super_3263
GCA_000003195.3	Primary Assembly	Un			KV918207.1	Chromosome	NW_018397217.1	unplaced-scaffold	1607			super_3264
GCA_000003195.3	Primary Assembly	Un			KV918208.1	Chromosome	NW_018397218.1	unplaced-scaffold	2385			super_3266
GCA_000003195.3	Primary Assembly	Un			KV918209.1	Chromosome	NW_018397219.1	unplaced-scaffold	1571			super_3267
GCA_000003195.3	Primary Assembly	Un			KV918210.1	Chromosome	NW_018397220.1	unplaced-scaffold	1567			super_3268
GCA_000003195.3	Primary Assembly	Un			KV918211.1	Chromosome	NW_018397221.1	unplaced-scaffold	1563			super_3269
GCA_000003195.3	Primary Assembly	Un			KV918212.1	Chromosome	NW_018397222.1	unplaced-scaffold	1563			super_3270
GCA_000003195.3	Primary Assembly	Un			KV918213.1	Chromosome	NW_018397223.1	unplaced-scaffold	2051			super_3273
GCA_000003195.3	Primary Assembly	Un			KV918214.1	Chromosome	NW_018397224.1	unplaced-scaffold	1519			super_3276
GCA_000003195.3	Primary Assembly	Un			KV918215.1	Chromosome	NW_018397225.1	unplaced-scaffold	2328			super_3278
GCA_000003195.3	Primary Assembly	Un			KV918216.1	Chromosome	NW_018397226.1	unplaced-scaffold	2338			super_3281
GCA_000003195.3	Primary Assembly	Un			KV918217.1	Chromosome	NW_018397227.1	unplaced-scaffold	1487			super_3282
GCA_000003195.3	Primary Assembly	Un			KV918218.1	Chromosome	NW_018397228.1	unplaced-scaffold	1465			super_3283
GCA_000003195.3	Primary Assembly	Un			KV918219.1	Chromosome	NW_018397229.1	unplaced-scaffold	1462			super_3284
GCA_000003195.3	Primary Assembly	Un			KV918220.1	Chromosome	NW_018397230.1	unplaced-scaffold	1433			super_3286
GCA_000003195.3	Primary Assembly	Un			KV918221.1	Chromosome	NW_018397231.1	unplaced-scaffold	1834			super_3287
GCA_000003195.3	Primary Assembly	Un			KV918222.1	Chromosome	NW_018397232.1	unplaced-scaffold	1411			super_3288
GCA_000003195.3	Primary Assembly	Un			KV918223.1	Chromosome	NW_018397233.1	unplaced-scaffold	1394			super_3290
GCA_000003195.3	Primary Assembly	Un			KV918224.1	Chromosome	NW_018397234.1	unplaced-scaffold	1391			super_3291
GCA_000003195.3	Primary Assembly	Un			KV918225.1	Chromosome	NW_018397235.1	unplaced-scaffold	1369			super_3294
GCA_000003195.3	Primary Assembly	Un			KV918226.1	Chromosome	NW_018397236.1	unplaced-scaffold	1327			super_3295
GCA_000003195.3	Primary Assembly	Un			KV918227.1	Chromosome	NW_018397237.1	unplaced-scaffold	1319			super_3297
GCA_000003195.3	Primary Assembly	Un			KV918228.1	Chromosome	NW_018397238.1	unplaced-scaffold	1296			super_3299
GCA_000003195.3	Primary Assembly	Un			KV918229.1	Chromosome	NW_018397239.1	unplaced-scaffold	1291			super_3300
GCA_000003195.3	Primary Assembly	Un			KV918230.1	Chromosome	NW_018397240.1	unplaced-scaffold	1274			super_3301
GCA_000003195.3	Primary Assembly	Un			KV918231.1	Chromosome	NW_018397241.1	unplaced-scaffold	1200			super_3304
GCA_000003195.3	Primary Assembly	Un			KV918232.1	Chromosome	NW_018397242.1	unplaced-scaffold	1199			super_3305
GCA_000003195.3	Primary Assembly	Un			KV918233.1	Chromosome	NW_018397243.1	unplaced-scaffold	1178			super_3308
GCA_000003195.3	Primary Assembly	Un			KV918234.1	Chromosome	NW_018397244.1	unplaced-scaffold	1177			super_3309
GCA_000003195.3	Primary Assembly	Un			KV918235.1	Chromosome	NW_018397245.1	unplaced-scaffold	1157			super_3310
GCA_000003195.3	Primary Assembly	Un			KV918236.1	Chromosome	NW_018397246.1	unplaced-scaffold	1139			super_3312
GCA_000003195.3	Primary Assembly	Un			KV918237.1	Chromosome	NW_018397247.1	unplaced-scaffold	1110			super_3314
GCA_000003195.3	Primary Assembly	Un			KV918238.1	Chromosome	NW_018397248.1	unplaced-scaffold	1100			super_3316
GCA_000003195.3	Primary Assembly	Un			KV918239.1	Chromosome	NW_018397249.1	unplaced-scaffold	1072			super_3319
GCA_000003195.3	Primary Assembly	Un			KV918240.1	Chromosome	NW_018397250.1	unplaced-scaffold	1071			super_3320
GCA_000003195.3	Primary Assembly	Un			KV918241.1	Chromosome	NW_018397251.1	unplaced-scaffold	1061			super_3322
GCA_000003195.3	Primary Assembly	Un			KV918242.1	Chromosome	NW_018397252.1	unplaced-scaffold	1039			super_3323
GCA_000003195.3	Primary Assembly	Un			KV918243.1	Chromosome	NW_018397253.1	unplaced-scaffold	1005			super_3326
